numero_notificacion;fecha;codigo_predio;nombre_predio;zona;sirex;Sigla;unidad_operativa;intervencion;rut_emsefor;nombre_emsefor;Numero_Acta;rut_jfaena;nombre_jfaena;especie;Producto;producto_sap;largo;corteza;estado_madera;codigo_destino;descripcion_destino;banda_diametrica;Tipo_Producto;Condicion_Producto;Trozos;Metro_Ruma;Factor;m3ssc;ID_FSC;DESCRIP_FSC;ID_CERTFOR;DESCRIP_CERTFOR
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0550URZPLLF;PIRA-PULP-COS-CS;5.5;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;9.073;1.543;14;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830055;2026-06-01T10:05:07;30441;HUICHAHUE BAJO H-2;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077584;96567940-5;CIMA FORESTAL;PIRA;P0265PRZCAL1;PIRA-PODA-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;185;;0.315;58.275;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830055;2026-06-01T10:05:07;30441;HUICHAHUE BAJO H-2;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077584;96567940-5;CIMA FORESTAL;PIRA;P0265RRZCAL1;PIRA-ASER-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;60;;0.315;18.9;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830055;2026-06-01T10:05:07;30441;HUICHAHUE BAJO H-2;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077584;96567940-5;CIMA FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;31.571;1.267;40;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830055;2026-06-01T10:05:07;30441;HUICHAHUE BAJO H-2;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077584;96567940-5;CIMA FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;158;;0.24;37.92;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830055;2026-06-01T10:05:07;30441;HUICHAHUE BAJO H-2;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077584;96567940-5;CIMA FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;735;;0.23;169.05;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830056;2026-06-01T10:23:16;20566;NOTROS LOS;BC01;no;CIMA45;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076357;96567940-5;CIMA FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;195.205;1.46;285;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830056;2026-06-01T10:23:16;20566;NOTROS LOS;BC01;no;CIMA45;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076357;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;No Rodalizado;;1.335;1.498;2;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830057;2026-05-31T11:26:32;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0244URC18-38;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;168.312;1.596;268.625952;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830057;2026-05-31T11:26:32;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;150;;0.315;47.25;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830057;2026-05-31T11:26:32;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;3935;;0.19;747.65;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830058;2026-06-01T12:23:36;30656;RUCATAYO;FS01;no;CIMA63;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078012;96567940-5;CIMA FORESTAL;EUNI;E0300UNCPLVA;EUNI-PULP-COS-CC;3;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;4.21;1.24;5.22;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830058;2026-06-01T12:23:36;30656;RUCATAYO;FS01;no;CIMA63;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078012;96567940-5;CIMA FORESTAL;EUNI;E0350UNCPLSD;EUNI-PULP-COS-CC;3.5;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;20.238;1.512;30.6;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830058;2026-06-01T12:23:36;30656;RUCATAYO;FS01;no;CIMA63;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078012;96567940-5;CIMA FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;195.753;1.46;285.8;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830058;2026-06-01T12:23:36;30656;RUCATAYO;FS01;no;CIMA63;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078012;96567940-5;CIMA FORESTAL;EUNI;E0600UNC8-14;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;9.904;1.46;14.46;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830059;2026-05-31T13:06:05;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077384;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;38.48;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830059;2026-05-31T13:06:05;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077384;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;38.448;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830059;2026-05-31T13:06:05;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077384;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;38.99;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830060;2026-05-31T13:08:01;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077383;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;67.016;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830060;2026-05-31T13:08:01;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077383;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;86.727;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830060;2026-05-31T13:08:01;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077383;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0300URCPLVA;PIRA-PULP-COS-CC;3;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;10.42;1.267;13.20214;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830061;2026-05-31T13:09:41;21021;LA HERRADURA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073099;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;36.74;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830061;2026-05-31T13:09:41;21021;LA HERRADURA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073099;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;16.439;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830061;2026-05-31T13:09:41;21021;LA HERRADURA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073099;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;13.971;1.498;20.928558;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830062;2026-05-31T13:10:59;21021;LA HERRADURA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073103;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;39.341;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830062;2026-05-31T13:10:59;21021;LA HERRADURA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073103;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;23.36;1.498;34.99328;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830063;2026-05-31T13:11:44;20166;RAQUI RESERVA 4;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077355;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;18.51;1.46;27.0246;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830064;2026-05-31T13:14:22;20166;RAQUI RESERVA 4;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077377;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLSD;PIRA-PULP-COS-CC;4;CC;Fresca;C017;CN LA PLAYA;6-90;PULPABLE;Normal;0;0;0;32.417;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830065;2026-05-31T13:19:43;20074;CHACAY;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2071363;22222222-2;ext.cesar.romero@arauco.com;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;56.035;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830066;2026-05-31T13:20:50;20074;CHACAY;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2071360;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;117.952;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830066;2026-05-31T13:20:50;20074;CHACAY;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2071360;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLSD;PIRA-PULP-COS-CC;4;CC;Fresca;C017;CN LA PLAYA;6-90;PULPABLE;Normal;0;0;0;29.181;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830067;2026-05-31T13:21:57;20493;COIGUES LOS;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073428;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;129.677;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830068;2026-05-31T13:22:42;21250;SANTA CRUZ;BC01;si;MFA0;RALEO;VENTA;85805200-9;FORESTAL ARAUCO S.A.;2075128;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;29.211;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830068;2026-05-31T13:22:42;21250;SANTA CRUZ;BC01;si;MFA0;RALEO;VENTA;85805200-9;FORESTAL ARAUCO S.A.;2075128;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.164;36.903;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830069;2026-05-31T13:25:42;21260;MORTAND 2;BC01;si;MFA0;RALEO;VENTA;85805200-9;FORESTAL ARAUCO S.A.;2075123;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;28.239;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830069;2026-05-31T13:25:42;21260;MORTAND 2;BC01;si;MFA0;RALEO;VENTA;85805200-9;FORESTAL ARAUCO S.A.;2075123;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.164;36.97;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830070;2026-05-31T13:27:15;21366;PLAYA BLANCA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2073182;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;50.487;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830071;2026-05-31T13:27:59;20145;YANE EFA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2078031;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;297.159;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830072;2026-05-31T13:28:46;20024;QUIDICO Y PELA.;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074803;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0350UGCPLLF;EUGL-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;79.621;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830072;2026-05-31T13:28:46;20024;QUIDICO Y PELA.;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074803;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;30.889;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830072;2026-05-31T13:28:46;20024;QUIDICO Y PELA.;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074803;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;173.887;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830073;2026-05-31T13:32:50;20267;PAILLACAHUE;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2072290;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0400UGCPLSD;EUGL-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;6-90;PULPABLE;Normal;0;0;0;30.164;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830074;2026-05-31T13:33:36;20267;PAILLACAHUE;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2072282;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;26.474;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830074;2026-05-31T13:33:36;20267;PAILLACAHUE;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2072282;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;29.481;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830075;2026-05-31T13:35:06;20269;QUIDICO P-09;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2075066;22222222-2;ext.cesar.romero@arauco.com;EUNI;E0350UNCPLLF;EUNI-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;135.521;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830076;2026-05-31T13:36:38;20269;QUIDICO P-09;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2070373;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;30.769;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830077;2026-05-31T13:37:25;20270;QUIDICO P-10;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074976;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0350UGCPLLF;EUGL-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;25.795;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830078;2026-05-31T13:38:20;20948;QUIDICO P-7;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2055556;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLSD;PIRA-PULP-COS-CC;4;CC;Fresca;C017;CN LA PLAYA;6-90;PULPABLE;Normal;0;0;0;32.806;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830079;2026-05-31T13:38:57;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077379;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;36.963;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830079;2026-05-31T13:38:57;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077379;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265MRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;40.044;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830079;2026-05-31T13:38:57;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077379;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.315;38.527;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830079;2026-05-31T13:38:57;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077379;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0300URCPLVA;PIRA-PULP-COS-CC;3;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;27.861;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830080;2026-05-31T13:40:27;20161;SANTA ANGELA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2075291;22222222-2;ext.cesar.romero@arauco.com;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;327.098;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830080;2026-05-31T13:40:27;20161;SANTA ANGELA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2075291;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;86.823;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830081;2026-05-31T13:41:29;20377;SANTA ELISA 2 (EFA);BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074316;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;28.308;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830081;2026-05-31T13:41:29;20377;SANTA ELISA 2 (EFA);BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2074316;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;119.406;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830082;2026-05-31T13:42:17;20513;SANTA ELISA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2071477;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;30.034;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830083;2026-05-31T13:42:58;21339;SAN JOSE Y ANTOFAGASTA;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077378;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0300URCPLVA;PIRA-PULP-COS-CC;3;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;27.495;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830084;2026-05-31T13:43:38;20205;CHAN-CHAN ALTO;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077493;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;PODADO;Normal;0;0;0.315;31.562;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830084;2026-05-31T13:43:38;20205;CHAN-CHAN ALTO;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077493;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;0;0;82.719;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
830084;2026-05-31T13:43:38;20205;CHAN-CHAN ALTO;BC01;si;EFA99;COSECHA;VENTA;82152700-7;FORESTAL ARAUCO S.A.;2077493;22222222-2;ext.cesar.romero@arauco.com;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;6-90;ASERRABLE;Normal;0;0;0.164;96.328;4;MADERAS CONTROLADAS- ;2;FUENTES CONTROLADAS- 
